"ITTER107","Territorio","TIPO_DATO_CIS","Indicatori","ATECO_2007","Ateco 2007","CLLVT","Classe di addetti","FORMA_INNOVAZ","Caratteristiche delle imprese","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","17","carta e prodotti di carta","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",83.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","17","carta e prodotti di carta","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",72.8,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","17","carta e prodotti di carta","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2016","2016",53.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","17","carta e prodotti di carta","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",0.5,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","17","carta e prodotti di carta","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",0.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","17","carta e prodotti di carta","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2016","2016",3.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","17","carta e prodotti di carta","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","17","carta e prodotti di carta","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",2.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","17","carta e prodotti di carta","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2016","2016",0.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","17","carta e prodotti di carta","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",3.8,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","17","carta e prodotti di carta","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",4.5,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","17","carta e prodotti di carta","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2016","2016",3.5,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",12.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",11.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2016","2016",18.6,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",1.8,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",0.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2016","2016",3.6,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",81.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",75.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2016","2016",68.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",1.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",2.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2016","2016",1.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",0.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",1.5,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2016","2016",5,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",2.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",8.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2016","2016",3.5,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",16.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",21.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2016","2016",18.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",4.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",4.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2016","2016",1.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",57.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",53.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2016","2016",41.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",15.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",1.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2016","2016",4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",3.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",9.5,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2016","2016",31.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",2.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",10.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2016","2016",3.6,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",50.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",46.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2016","2016",51.8,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",18.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",11.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2016","2016",9.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",20.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",25.5,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2016","2016",29.8,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",0.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",0.8,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2016","2016",2.8,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",2.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2016","2016",1.8,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",8.6,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",14.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","20","prodotti chimici","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2016","2016",3.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",42.6,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",41.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2016","2016",42.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",22.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",31.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2016","2016",29.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",28,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",17.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2016","2016",23.5,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",2.5,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",2.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2016","2016",0.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",0.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",0.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2016","2016",0.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",3.8,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",6.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2016","2016",3.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",27.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",48,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2016","2016",52.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",9.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",4.8,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2016","2016",7.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",48,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",37,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2016","2016",35,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",0.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",0.6,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2016","2016",0.5,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",4.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",5.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2016","2016",1.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",10.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",3.8,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2016","2016",3.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",33.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",35.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2016","2016",38.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",2.6,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",2.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2016","2016",4.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",56.6,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",53.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2016","2016",41.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",0.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",0.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2016","2016",1.6,,
